time_str,stock,side,quantity,matched_vol,matched_value,ts,num_lot,block_start_time,no_similarity_stock,segment_ids,lot_bucket,segment_length,initial_ts,arbit_ratio,unwind_ratio,arbit_value,unwind_value
10030944,MSN,-1.0,50.0,1000.0,74800000.0,2024-09-11 03:10:39.501,20.0,2024-09-11 03:09:44.005,17,14000002,22.25,15,2024-09-11 03:09:44.501,0.0,20.0,0.0,74800000.0
10030945,VRE,-1.0,70.0,2000.0,37800000.0,2024-09-11 03:10:40.956,28.5714,2024-09-11 03:09:45.102,17,15000005,29.5,9,2024-09-11 03:09:45.956,0.0,28.5714,0.0,37800000.0
10030946,VCI,-1.0,23.0,700.0,30835000.0,2024-09-11 03:10:41.284,30.4348,2024-09-11 03:09:46.062,17,15000005,29.5,9,2024-09-11 03:09:46.284,0.0,30.4348,0.0,30835000.0
10030946,HPG,-1.0,176.0,5000.0,125500000.0,2024-09-11 03:10:41.973,28.4091,2024-09-11 03:09:46.062,17,15000005,29.5,9,2024-09-11 03:09:46.973,0.0,28.4091,0.0,125500000.0
10030951,KBC,-1.0,29.0,600.0,15270000.0,2024-09-11 03:10:46.373,20.6897,2024-09-11 03:09:51.371,18,14000002,22.25,15,2024-09-11 03:09:51.373,0.0,20.6897,0.0,15270000.0
10030952,SSI,-1.0,92.0,2000.0,64100000.0,2024-09-11 03:10:47.470,21.7391,2024-09-11 03:09:52.011,18,14000002,22.25,15,2024-09-11 03:09:52.470,0.0,21.7391,0.0,64100000.0
10031001,VHM,-1.0,102.0,2500.0,105250000.0,2024-09-11 03:10:56.426,24.5098,2024-09-11 03:10:01.296,18,14000002,22.25,15,2024-09-11 03:10:01.426,0.0,24.5098,0.0,105250000.0
10031144,VIC,1.0,96.0,1900.0,80370000.0,2024-09-11 03:12:39.454,19.7917,2024-09-11 03:11:44.454,17,14000002,22.25,9,2024-09-11 03:11:44.454,19.7917,0.0,80370000.0,0.0
10031144,VCB,1.0,44.0,1100.0,97570000.0,2024-09-11 03:12:39.582,25.0,2024-09-11 03:11:44.454,18,14000002,22.25,9,2024-09-11 03:11:44.582,25.0,0.0,97570000.0,0.0
10031144,MSN,1.0,50.0,1100.0,82500000.0,2024-09-11 03:12:39.603,22.0,2024-09-11 03:11:44.454,18,14000002,22.25,9,2024-09-11 03:11:44.603,22.0,0.0,82500000.0,0.0
10031144,SSI,1.0,92.0,1800.0,57870000.0,2024-09-11 03:12:39.959,19.5652,2024-09-11 03:11:44.454,17,14000002,22.25,9,2024-09-11 03:11:44.959,19.5652,0.0,57870000.0,0.0
10031145,MSN,1.0,50.0,1100.0,82500000.0,2024-09-11 03:12:40.071,22.0,2024-09-11 03:11:45.062,18,14000002,22.25,9,2024-09-11 03:11:45.071,22.0,0.0,82500000.0,0.0
10031145,VNM,1.0,56.0,1400.0,104160000.0,2024-09-11 03:12:40.074,25.0,2024-09-11 03:11:45.062,18,14000002,22.25,9,2024-09-11 03:11:45.074,25.0,0.0,104160000.0,0.0
10031145,VRE,1.0,70.0,1600.0,30320000.0,2024-09-11 03:12:40.266,22.8571,2024-09-11 03:11:45.062,18,14000002,22.25,9,2024-09-11 03:11:45.266,22.8571,0.0,30320000.0,0.0
10031145,VCB,1.0,44.0,1100.0,97570000.0,2024-09-11 03:12:40.502,25.0,2024-09-11 03:11:45.062,18,14000002,22.25,9,2024-09-11 03:11:45.502,25.0,0.0,97570000.0,0.0
10031145,VIC,1.0,96.0,1900.0,80370000.0,2024-09-11 03:12:40.671,19.7917,2024-09-11 03:11:45.062,17,14000002,22.25,9,2024-09-11 03:11:45.671,19.7917,0.0,80370000.0,0.0
10035738,VIC,1.0,96.0,1900.0,80275000.0,2024-09-11 03:58:33.186,19.7917,2024-09-11 03:57:38.154,23,14000000,22.25,22,2024-09-11 03:57:38.186,19.7917,0.0,80275000.0,0.0
10035738,GEX,1.0,33.0,800.0,16520000.0,2024-09-11 03:58:33.281,24.2424,2024-09-11 03:57:38.154,25,14000000,22.25,22,2024-09-11 03:57:38.281,24.2424,0.0,16520000.0,0.0
10035738,STB,1.0,44.0,1900.0,55480000.0,2024-09-11 03:58:33.375,43.1818,2024-09-11 03:57:38.154,22,16000000,39.25,16,2024-09-11 03:57:38.375,43.1818,0.0,55480000.0,0.0
10035738,SHB,1.0,86.0,2100.0,21630000.0,2024-09-11 03:58:33.416,24.4186,2024-09-11 03:57:38.154,25,14000000,22.25,22,2024-09-11 03:57:38.416,24.4186,0.0,21630000.0,0.0
10035738,DGC,1.0,14.0,500.0,55950000.0,2024-09-11 03:58:33.436,35.7143,2024-09-11 03:57:38.154,24,16000000,39.25,16,2024-09-11 03:57:38.436,35.7143,0.0,55950000.0,0.0
10035738,VCB,1.0,44.0,800.0,70880000.0,2024-09-11 03:58:33.664,18.1818,2024-09-11 03:57:38.154,23,13000000,16.75,11,2024-09-11 03:57:38.664,18.1818,0.0,70880000.0,0.0
10035738,VNM,1.0,56.0,1300.0,96330000.0,2024-09-11 03:58:33.806,23.2143,2024-09-11 03:57:38.154,25,14000000,22.25,22,2024-09-11 03:57:38.806,23.2143,0.0,96330000.0,0.0
10035739,KDH,1.0,31.0,500.0,18425000.0,2024-09-11 03:58:34.748,16.129,2024-09-11 03:57:39.363,23,13000000,16.75,11,2024-09-11 03:57:39.748,16.129,0.0,18425000.0,0.0
10035739,SSI,1.0,92.0,3900.0,124410000.0,2024-09-11 03:58:34.789,42.3913,2024-09-11 03:57:39.363,22,16000000,39.25,16,2024-09-11 03:57:39.789,42.3913,0.0,124410000.0,0.0
10035739,BVH,1.0,5.0,100.0,4300000.0,2024-09-11 03:58:34.900,20.0,2024-09-11 03:57:39.363,23,14000000,22.25,22,2024-09-11 03:57:39.900,20.0,0.0,4300000.0,0.0
10035740,BVH,1.0,5.0,200.0,8600000.0,2024-09-11 03:58:35.470,40.0,2024-09-11 03:57:40.086,24,16000000,39.25,16,2024-09-11 03:57:40.470,40.0,0.0,8600000.0,0.0
10035740,STB,1.0,44.0,1400.0,40880000.0,2024-09-11 03:58:35.752,31.8182,2024-09-11 03:57:40.086,24,15000000,29.5,13,2024-09-11 03:57:40.752,31.8182,0.0,40880000.0,0.0
10035740,FRT,1.0,5.0,200.0,35840000.0,2024-09-11 03:58:35.958,40.0,2024-09-11 03:57:40.086,24,16000000,39.25,16,2024-09-11 03:57:40.958,40.0,0.0,35840000.0,0.0
10035741,KDH,1.0,31.0,500.0,18425000.0,2024-09-11 03:58:36.776,16.129,2024-09-11 03:57:41.230,23,13000000,16.75,11,2024-09-11 03:57:41.776,16.129,0.0,18425000.0,0.0
10035742,DPM,1.0,15.0,300.0,10380000.0,2024-09-11 03:58:37.358,20.0,2024-09-11 03:57:42.062,23,14000000,22.25,22,2024-09-11 03:57:42.358,20.0,0.0,10380000.0,0.0
10035742,GEX,1.0,33.0,600.0,12390000.0,2024-09-11 03:58:37.724,18.1818,2024-09-11 03:57:42.062,23,13000000,16.75,11,2024-09-11 03:57:42.724,18.1818,0.0,12390000.0,0.0
10035743,GEX,1.0,33.0,1100.0,22715000.0,2024-09-11 03:58:38.342,33.3333,2024-09-11 03:57:43.342,24,15000000,29.5,13,2024-09-11 03:57:43.342,33.3333,0.0,22715000.0,0.0
10035743,KDH,1.0,31.0,1000.0,36850000.0,2024-09-11 03:58:38.931,32.2581,2024-09-11 03:57:43.342,24,15000000,29.5,13,2024-09-11 03:57:43.931,32.2581,0.0,36850000.0,0.0
10035743,VNM,1.0,56.0,1300.0,96330000.0,2024-09-11 03:58:38.975,23.2143,2024-09-11 03:57:43.342,25,14000000,22.25,22,2024-09-11 03:57:43.975,23.2143,0.0,96330000.0,0.0
10035743,POW,1.0,36.0,1500.0,19350000.0,2024-09-11 03:58:38.979,41.6667,2024-09-11 03:57:43.342,21,16000000,39.25,16,2024-09-11 03:57:43.979,41.6667,0.0,19350000.0,0.0
10035744,VCG,1.0,19.0,700.0,12880000.0,2024-09-11 03:58:39.176,36.8421,2024-09-11 03:57:44.176,21,16000000,39.25,16,2024-09-11 03:57:44.176,36.8421,0.0,12880000.0,0.0
10035744,KDC,1.0,11.0,300.0,16410000.0,2024-09-11 03:58:39.178,27.2727,2024-09-11 03:57:44.176,26,15000000,29.5,13,2024-09-11 03:57:44.178,27.2727,0.0,16410000.0,0.0
10035744,KBC,1.0,29.0,1200.0,30480000.0,2024-09-11 03:58:39.227,41.3793,2024-09-11 03:57:44.176,21,16000000,39.25,16,2024-09-11 03:57:44.227,41.3793,0.0,30480000.0,0.0
10035744,KDH,1.0,31.0,1200.0,44220000.0,2024-09-11 03:58:39.246,38.7097,2024-09-11 03:57:44.176,23,16000000,39.25,16,2024-09-11 03:57:44.246,38.7097,0.0,44220000.0,0.0
10035744,DPM,1.0,15.0,400.0,13860000.0,2024-09-11 03:58:39.264,26.6667,2024-09-11 03:57:44.176,26,15000000,29.5,13,2024-09-11 03:57:44.264,26.6667,0.0,13860000.0,0.0
10035744,DGC,1.0,14.0,400.0,44760000.0,2024-09-11 03:58:39.293,28.5714,2024-09-11 03:57:44.176,25,15000000,29.5,13,2024-09-11 03:57:44.293,28.5714,0.0,44760000.0,0.0
10035744,GEX,1.0,33.0,1300.0,26845000.0,2024-09-11 03:58:39.295,39.3939,2024-09-11 03:57:44.176,23,16000000,39.25,16,2024-09-11 03:57:44.295,39.3939,0.0,26845000.0,0.0
10035744,DIG,1.0,23.0,1000.0,21850000.0,2024-09-11 03:58:39.297,43.4783,2024-09-11 03:57:44.176,18,16000000,39.25,16,2024-09-11 03:57:44.297,43.4783,0.0,21850000.0,0.0
10035744,DCM,1.0,10.0,300.0,11025000.0,2024-09-11 03:58:39.353,30.0,2024-09-11 03:57:44.176,25,15000000,29.5,13,2024-09-11 03:57:44.353,30.0,0.0,11025000.0,0.0
10035744,VCI,1.0,23.0,900.0,39600000.0,2024-09-11 03:58:39.503,39.1304,2024-09-11 03:57:44.176,23,16000000,39.25,16,2024-09-11 03:57:44.503,39.1304,0.0,39600000.0,0.0
10035744,VND,1.0,84.0,2500.0,35625000.0,2024-09-11 03:58:39.680,29.7619,2024-09-11 03:57:44.176,25,15000000,29.5,13,2024-09-11 03:57:44.680,29.7619,0.0,35625000.0,0.0
10035745,BVH,1.0,5.0,200.0,8600000.0,2024-09-11 03:58:40.088,40.0,2024-09-11 03:57:45.088,19,16000000,39.25,16,2024-09-11 03:57:45.088,40.0,0.0,8600000.0,0.0
10035746,VCG,1.0,19.0,300.0,5520000.0,2024-09-11 03:58:41.019,15.7895,2024-09-11 03:57:46.019,20,13000000,16.75,11,2024-09-11 03:57:46.019,15.7895,0.0,5520000.0,0.0
10035746,PDR,1.0,34.0,1200.0,25260000.0,2024-09-11 03:58:41.191,35.2941,2024-09-11 03:57:46.019,18,16000000,39.25,16,2024-09-11 03:57:46.191,35.2941,0.0,25260000.0,0.0
10035746,KBC,1.0,29.0,1000.0,25400000.0,2024-09-11 03:58:41.334,34.4828,2024-09-11 03:57:46.019,20,16000000,39.25,16,2024-09-11 03:57:46.334,34.4828,0.0,25400000.0,0.0
10035746,GEX,1.0,33.0,800.0,16520000.0,2024-09-11 03:58:41.472,24.2424,2024-09-11 03:57:46.019,22,14000000,22.25,22,2024-09-11 03:57:46.472,24.2424,0.0,16520000.0,0.0
10035746,KDH,1.0,31.0,600.0,22110000.0,2024-09-11 03:58:41.473,19.3548,2024-09-11 03:57:46.019,22,13000000,16.75,11,2024-09-11 03:57:46.473,19.3548,0.0,22110000.0,0.0
10035746,VCI,1.0,23.0,600.0,26400000.0,2024-09-11 03:58:41.639,26.087,2024-09-11 03:57:46.019,23,15000000,29.5,13,2024-09-11 03:57:46.639,26.087,0.0,26400000.0,0.0
10035746,VGC,1.0,3.0,100.0,4100000.0,2024-09-11 03:58:41.930,33.3333,2024-09-11 03:57:46.019,20,15000000,29.5,13,2024-09-11 03:57:46.930,33.3333,0.0,4100000.0,0.0
10035747,STB,1.0,44.0,800.0,23400000.0,2024-09-11 03:58:42.105,18.1818,2024-09-11 03:57:47.060,21,13000000,16.75,11,2024-09-11 03:57:47.105,18.1818,0.0,23400000.0,0.0
10035747,VCG,1.0,19.0,400.0,7360000.0,2024-09-11 03:58:42.678,21.0526,2024-09-11 03:57:47.060,23,14000000,22.25,22,2024-09-11 03:57:47.678,21.0526,0.0,7360000.0,0.0
10035748,VRE,1.0,70.0,1900.0,35910000.0,2024-09-11 03:58:43.681,27.1429,2024-09-11 03:57:48.114,21,15000000,29.5,13,2024-09-11 03:57:48.681,27.1429,0.0,35910000.0,0.0
10035748,BVH,1.0,5.0,100.0,4300000.0,2024-09-11 03:58:43.683,20.0,2024-09-11 03:57:48.114,20,14000000,22.25,22,2024-09-11 03:57:48.683,20.0,0.0,4300000.0,0.0
10035748,KDH,1.0,31.0,500.0,18425000.0,2024-09-11 03:58:43.688,16.129,2024-09-11 03:57:48.114,19,13000000,16.75,11,2024-09-11 03:57:48.688,16.129,0.0,18425000.0,0.0
10035749,HPG,1.0,176.0,4100.0,103115000.0,2024-09-11 03:58:44.417,23.2955,2024-09-11 03:57:49.094,21,14000000,22.25,22,2024-09-11 03:57:49.417,23.2955,0.0,103115000.0,0.0
10035749,KBC,1.0,29.0,1000.0,25400000.0,2024-09-11 03:58:44.441,34.4828,2024-09-11 03:57:49.094,18,16000000,39.25,16,2024-09-11 03:57:49.441,34.4828,0.0,25400000.0,0.0
10035749,VNM,1.0,56.0,1400.0,103740000.0,2024-09-11 03:58:44.839,25.0,2024-09-11 03:57:49.094,21,14000000,22.25,22,2024-09-11 03:57:49.839,25.0,0.0,103740000.0,0.0
