time_str,stock,side,quantity,matched_vol,matched_value,ts,num_lot,block_start_time,no_similarity_stock,segment_ids,lot_bucket,segment_length,initial_ts,arbit_ratio,unwind_ratio,arbit_value,unwind_value
10021620,POW,-1.0,3700.0,1000.0,13000000.0,2024-09-09 02:17:15.494,0.2703,2024-09-09 02:16:20.212,15,26000002,0.05,22,2024-09-09 02:16:20.494,0.0,0.2703,0.0,13000000.0
10021620,PLX,-1.0,1000.0,200.0,9300000.0,2024-09-09 02:17:15.747,0.2,2024-09-09 02:16:20.212,16,26000002,0.05,22,2024-09-09 02:16:20.747,0.0,0.2,0.0,9300000.0
10021620,SAB,-1.0,1100.0,200.0,11240000.0,2024-09-09 02:17:15.750,0.1818,2024-09-09 02:16:20.212,16,26000002,0.05,22,2024-09-09 02:16:20.750,0.0,0.1818,0.0,11240000.0
10021620,VCB,-1.0,4500.0,1100.0,98560000.0,2024-09-09 02:17:15.763,0.2444,2024-09-09 02:16:20.212,15,26000002,0.05,22,2024-09-09 02:16:20.763,0.0,0.2444,0.0,98560000.0
10021620,VNM,-1.0,5700.0,1000.0,74700000.0,2024-09-09 02:17:15.785,0.1754,2024-09-09 02:16:20.212,15,26000002,0.05,22,2024-09-09 02:16:20.785,0.0,0.1754,0.0,74700000.0
10021620,SSI,-1.0,9200.0,1800.0,59490000.0,2024-09-09 02:17:15.917,0.1957,2024-09-09 02:16:20.212,16,26000002,0.05,22,2024-09-09 02:16:20.917,0.0,0.1957,0.0,59490000.0
10021620,VRE,-1.0,7100.0,1600.0,31840000.0,2024-09-09 02:17:15.921,0.2254,2024-09-09 02:16:20.212,15,26000002,0.05,22,2024-09-09 02:16:20.921,0.0,0.2254,0.0,31840000.0
10021623,PLX,-1.0,1000.0,200.0,9300000.0,2024-09-09 02:17:18.622,0.2,2024-09-09 02:16:23.244,16,26000002,0.05,22,2024-09-09 02:16:23.622,0.0,0.2,0.0,9300000.0
10021623,POW,-1.0,3700.0,1000.0,13000000.0,2024-09-09 02:17:18.840,0.2703,2024-09-09 02:16:23.244,14,26000002,0.05,22,2024-09-09 02:16:23.840,0.0,0.2703,0.0,13000000.0
10021624,SSI,-1.0,9200.0,1800.0,59490000.0,2024-09-09 02:17:19.353,0.1957,2024-09-09 02:16:24.073,16,26000002,0.05,22,2024-09-09 02:16:24.353,0.0,0.1957,0.0,59490000.0
10021625,VCB,-1.0,4500.0,1100.0,98560000.0,2024-09-09 02:17:20.380,0.2444,2024-09-09 02:16:25.380,15,26000002,0.05,22,2024-09-09 02:16:25.380,0.0,0.2444,0.0,98560000.0
10021626,MSN,-1.0,5000.0,1100.0,82940000.0,2024-09-09 02:17:21.078,0.22,2024-09-09 02:16:26.078,15,26000002,0.05,22,2024-09-09 02:16:26.078,0.0,0.22,0.0,82940000.0
10021631,MSN,-1.0,5000.0,1100.0,82940000.0,2024-09-09 02:17:26.271,0.22,2024-09-09 02:16:31.271,15,26000002,0.05,22,2024-09-09 02:16:31.271,0.0,0.22,0.0,82940000.0
10021631,POW,-1.0,3700.0,1000.0,13000000.0,2024-09-09 02:17:26.296,0.2703,2024-09-09 02:16:31.271,14,26000002,0.05,22,2024-09-09 02:16:31.296,0.0,0.2703,0.0,13000000.0
10021631,PLX,-1.0,1000.0,200.0,9260000.0,2024-09-09 02:17:26.308,0.2,2024-09-09 02:16:31.271,16,26000002,0.05,22,2024-09-09 02:16:31.308,0.0,0.2,0.0,9260000.0
10021631,VHM,-1.0,10200.0,2300.0,99590000.0,2024-09-09 02:17:26.317,0.2255,2024-09-09 02:16:31.271,15,26000002,0.05,22,2024-09-09 02:16:31.317,0.0,0.2255,0.0,99590000.0
10021631,SSI,-1.0,9200.0,1800.0,59580000.0,2024-09-09 02:17:26.326,0.1957,2024-09-09 02:16:31.271,16,26000002,0.05,22,2024-09-09 02:16:31.326,0.0,0.1957,0.0,59580000.0
10021631,VRE,-1.0,7100.0,1600.0,31840000.0,2024-09-09 02:17:26.346,0.2254,2024-09-09 02:16:31.271,15,26000002,0.05,22,2024-09-09 02:16:31.346,0.0,0.2254,0.0,31840000.0
10021631,SAB,-1.0,1100.0,200.0,11200000.0,2024-09-09 02:17:26.356,0.1818,2024-09-09 02:16:31.271,15,26000002,0.05,22,2024-09-09 02:16:31.356,0.0,0.1818,0.0,11200000.0
10021631,VCB,-1.0,4500.0,1100.0,98450000.0,2024-09-09 02:17:26.621,0.2444,2024-09-09 02:16:31.271,15,26000002,0.05,22,2024-09-09 02:16:31.621,0.0,0.2444,0.0,98450000.0
10021631,VIC,-1.0,9600.0,1900.0,83695000.0,2024-09-09 02:17:26.629,0.1979,2024-09-09 02:16:31.271,16,26000002,0.05,22,2024-09-09 02:16:31.629,0.0,0.1979,0.0,83695000.0
10021631,VNM,-1.0,5700.0,1400.0,104440000.0,2024-09-09 02:17:26.650,0.2456,2024-09-09 02:16:31.271,15,26000002,0.05,22,2024-09-09 02:16:31.650,0.0,0.2456,0.0,104440000.0
10021606,VJC,-1.0,1300.0,500.0,51700000.0,2024-09-09 02:17:01.432,0.3846,2024-09-09 02:16:06.432,15,27000001,0.5,61,2024-09-09 02:16:06.432,0.0,0.3846,0.0,51700000.0
10021606,PLX,-1.0,1000.0,200.0,9300000.0,2024-09-09 02:17:01.497,0.2,2024-09-09 02:16:06.432,17,26000001,0.05,56,2024-09-09 02:16:06.497,0.0,0.2,0.0,9300000.0
10021606,VHM,-1.0,10200.0,2300.0,99935000.0,2024-09-09 02:17:01.500,0.2255,2024-09-09 02:16:06.432,15,26000001,0.05,56,2024-09-09 02:16:06.500,0.0,0.2255,0.0,99935000.0
10021606,SAB,-1.0,1100.0,200.0,11280000.0,2024-09-09 02:17:01.506,0.1818,2024-09-09 02:16:06.432,17,26000001,0.05,56,2024-09-09 02:16:06.506,0.0,0.1818,0.0,11280000.0
10021606,VIC,-1.0,9600.0,1900.0,83790000.0,2024-09-09 02:17:01.671,0.1979,2024-09-09 02:16:06.432,17,26000001,0.05,56,2024-09-09 02:16:06.671,0.0,0.1979,0.0,83790000.0
10021606,BVH,-1.0,600.0,100.0,4460000.0,2024-09-09 02:17:01.825,0.1667,2024-09-09 02:16:06.432,15,26000001,0.05,56,2024-09-09 02:16:06.825,0.0,0.1667,0.0,4460000.0
10021606,SSI,-1.0,9200.0,1800.0,59490000.0,2024-09-09 02:17:01.840,0.1957,2024-09-09 02:16:06.432,17,26000001,0.05,56,2024-09-09 02:16:06.840,0.0,0.1957,0.0,59490000.0
10021606,VRE,-1.0,7100.0,1900.0,37905000.0,2024-09-09 02:17:01.988,0.2676,2024-09-09 02:16:06.432,15,26000001,0.05,56,2024-09-09 02:16:06.988,0.0,0.2676,0.0,37905000.0
10021607,VHM,-1.0,10200.0,2700.0,117315000.0,2024-09-09 02:17:02.037,0.2647,2024-09-09 02:16:07.000,15,26000001,0.05,56,2024-09-09 02:16:07.037,0.0,0.2647,0.0,117315000.0
10021607,SAB,-1.0,1100.0,400.0,22560000.0,2024-09-09 02:17:02.273,0.3636,2024-09-09 02:16:07.000,14,27000001,0.5,61,2024-09-09 02:16:07.273,0.0,0.3636,0.0,22560000.0
10021608,STB,-1.0,4400.0,2900.0,85985000.0,2024-09-09 02:17:03.219,0.6591,2024-09-09 02:16:08.219,16,27000001,0.5,61,2024-09-09 02:16:08.219,0.0,0.6591,0.0,85985000.0
10021608,DIG,-1.0,2300.0,900.0,20070000.0,2024-09-09 02:17:03.759,0.3913,2024-09-09 02:16:08.219,15,27000001,0.5,61,2024-09-09 02:16:08.759,0.0,0.3913,0.0,20070000.0
10021611,DIG,-1.0,2300.0,900.0,20070000.0,2024-09-09 02:17:06.351,0.3913,2024-09-09 02:16:11.267,16,27000001,0.5,61,2024-09-09 02:16:11.351,0.0,0.3913,0.0,20070000.0
10021613,VIC,-1.0,9600.0,5000.0,220500000.0,2024-09-09 02:17:08.410,0.5208,2024-09-09 02:16:13.410,15,27000001,0.5,61,2024-09-09 02:16:13.410,0.0,0.5208,0.0,220500000.0
10021614,VRE,-1.0,7100.0,1000.0,19950000.0,2024-09-09 02:17:09.900,0.1408,2024-09-09 02:16:14.356,14,26000001,0.05,56,2024-09-09 02:16:14.900,0.0,0.1408,0.0,19950000.0
10021617,HPG,-1.0,17700.0,5200.0,131820000.0,2024-09-09 02:17:12.560,0.2938,2024-09-09 02:16:17.560,19,27000001,0.5,61,2024-09-09 02:16:17.560,0.0,0.2938,0.0,131820000.0
10021618,DGC,-1.0,1500.0,800.0,90560000.0,2024-09-09 02:17:13.791,0.5333,2024-09-09 02:16:18.619,15,27000001,0.5,61,2024-09-09 02:16:18.791,0.0,0.5333,0.0,90560000.0
10021619,VIC,-1.0,9600.0,5700.0,251370000.0,2024-09-09 02:17:14.322,0.5938,2024-09-09 02:16:19.308,15,27000001,0.5,61,2024-09-09 02:16:19.322,0.0,0.5938,0.0,251370000.0
10021619,SSI,-1.0,9200.0,5400.0,178470000.0,2024-09-09 02:17:14.586,0.587,2024-09-09 02:16:19.308,15,27000001,0.5,61,2024-09-09 02:16:19.586,0.0,0.587,0.0,178470000.0
10021619,VCG,-1.0,2000.0,1000.0,18950000.0,2024-09-09 02:17:14.600,0.5,2024-09-09 02:16:19.308,15,27000001,0.5,61,2024-09-09 02:16:19.600,0.0,0.5,0.0,18950000.0
10021619,MSN,-1.0,5000.0,3200.0,241280000.0,2024-09-09 02:17:14.871,0.64,2024-09-09 02:16:19.308,16,27000001,0.5,61,2024-09-09 02:16:19.871,0.0,0.64,0.0,241280000.0
10021620,DGC,-1.0,1500.0,500.0,56600000.0,2024-09-09 02:17:15.212,0.3333,2024-09-09 02:16:20.212,16,27000001,0.5,61,2024-09-09 02:16:20.212,0.0,0.3333,0.0,56600000.0
10021620,HPG,-1.0,17700.0,6100.0,154330000.0,2024-09-09 02:17:15.725,0.3446,2024-09-09 02:16:20.212,15,27000001,0.5,61,2024-09-09 02:16:20.725,0.0,0.3446,0.0,154330000.0
10021620,VJC,-1.0,1300.0,500.0,51700000.0,2024-09-09 02:17:15.731,0.3846,2024-09-09 02:16:20.212,17,27000001,0.5,61,2024-09-09 02:16:20.731,0.0,0.3846,0.0,51700000.0
10021620,BVH,-1.0,600.0,100.0,4460000.0,2024-09-09 02:17:15.796,0.1667,2024-09-09 02:16:20.212,15,26000001,0.05,56,2024-09-09 02:16:20.796,0.0,0.1667,0.0,4460000.0
10021623,HPG,-1.0,17700.0,8600.0,218010000.0,2024-09-09 02:17:18.860,0.4859,2024-09-09 02:16:23.244,14,27000001,0.5,61,2024-09-09 02:16:23.860,0.0,0.4859,0.0,218010000.0
10021624,VJC,-1.0,1300.0,500.0,51700000.0,2024-09-09 02:17:19.355,0.3846,2024-09-09 02:16:24.073,20,27000001,0.5,61,2024-09-09 02:16:24.355,0.0,0.3846,0.0,51700000.0
10021624,BVH,-1.0,600.0,100.0,4460000.0,2024-09-09 02:17:19.774,0.1667,2024-09-09 02:16:24.073,15,26000001,0.05,56,2024-09-09 02:16:24.774,0.0,0.1667,0.0,4460000.0
10021625,SHB,-1.0,8600.0,5500.0,56925000.0,2024-09-09 02:17:20.419,0.6395,2024-09-09 02:16:25.380,14,27000001,0.5,61,2024-09-09 02:16:25.419,0.0,0.6395,0.0,56925000.0
10021628,HPG,-1.0,17700.0,2200.0,55660000.0,2024-09-09 02:17:23.443,0.1243,2024-09-09 02:16:28.443,14,26000001,0.05,56,2024-09-09 02:16:28.443,0.0,0.1243,0.0,55660000.0
