time_str,stock,side,quantity,matched_vol,matched_value,ts,num_lot,block_start_time,no_similarity_stock,segment_ids,lot_bucket,segment_length,initial_ts,arbit_ratio,unwind_ratio,arbit_value,unwind_value
10064416,VCI,1.0,3000.0,2000.0,69000000.0,2024-09-23 06:45:11.632,0.6667,2024-09-23 06:44:16.153,14,1000001,0.5,20,2024-09-23 06:44:16.632,0.6667,0.0,69000000.0,0.0
10064421,MSN,1.0,5000.0,2000.0,150000000.0,2024-09-23 06:45:16.832,0.4,2024-09-23 06:44:21.268,16,1000001,0.5,20,2024-09-23 06:44:21.832,0.4,0.0,150000000.0,0.0
10064422,VCI,1.0,3000.0,1200.0,41400000.0,2024-09-23 06:45:17.892,0.4,2024-09-23 06:44:22.053,16,1000001,0.5,20,2024-09-23 06:44:22.892,0.4,0.0,41400000.0,0.0
10064423,STB,1.0,4400.0,2000.0,61900000.0,2024-09-23 06:45:18.328,0.4545,2024-09-23 06:44:23.328,14,1000001,0.5,20,2024-09-23 06:44:23.328,0.4545,0.0,61900000.0,0.0
10064424,VCI,1.0,3000.0,1000.0,34500000.0,2024-09-23 06:45:19.914,0.3333,2024-09-23 06:44:24.007,16,1000001,0.5,20,2024-09-23 06:44:24.914,0.3333,0.0,34500000.0,0.0
10064425,KBC,1.0,2900.0,1000.0,26600000.0,2024-09-23 06:45:20.841,0.3448,2024-09-23 06:44:25.155,17,1000001,0.5,20,2024-09-23 06:44:25.841,0.3448,0.0,26600000.0,0.0
10064429,SHB,1.0,8500.0,3200.0,33280000.0,2024-09-23 06:45:24.037,0.3765,2024-09-23 06:44:29.037,15,1000001,0.5,20,2024-09-23 06:44:29.037,0.3765,0.0,33280000.0,0.0
10064435,VCI,1.0,3000.0,1000.0,34500000.0,2024-09-23 06:45:30.961,0.3333,2024-09-23 06:44:35.180,17,1000001,0.5,20,2024-09-23 06:44:35.961,0.3333,0.0,34500000.0,0.0
10064436,DCM,1.0,1000.0,500.0,19125000.0,2024-09-23 06:45:31.288,0.5,2024-09-23 06:44:36.288,14,1000001,0.5,20,2024-09-23 06:44:36.288,0.5,0.0,19125000.0,0.0
10064442,SSI,1.0,9100.0,4000.0,106400000.0,2024-09-23 06:45:37.533,0.4396,2024-09-23 06:44:42.533,14,1000001,0.5,20,2024-09-23 06:44:42.533,0.4396,0.0,106400000.0,0.0
