time_str,stock,side,quantity,matched_vol,matched_value,ts,num_lot,block_start_time,no_similarity_stock,segment_ids,lot_bucket,segment_length,initial_ts,arbit_ratio,unwind_ratio,arbit_value,unwind_value
10021516,KDC,1.0,1100.0,100.0,5040000.0,2024-09-26 02:16:11.392,0.0909,2024-09-26 02:15:16.067,17,0,0.05,52,2024-09-26 02:15:16.392,0.0909,0.0,5040000.0,0.0
10021523,VCB,1.0,4400.0,500.0,46400000.0,2024-09-26 02:16:18.559,0.1136,2024-09-26 02:15:23.559,14,0,0.05,52,2024-09-26 02:15:23.559,0.1136,0.0,46400000.0,0.0
10021525,MSN,1.0,5000.0,1300.0,98540000.0,2024-09-26 02:16:20.690,0.26,2024-09-26 02:15:25.690,15,0,0.05,52,2024-09-26 02:15:25.690,0.26,0.0,98540000.0,0.0
10021526,VNM,1.0,5600.0,1400.0,97580000.0,2024-09-26 02:16:21.804,0.25,2024-09-26 02:15:26.804,16,0,0.05,52,2024-09-26 02:15:26.804,0.25,0.0,97580000.0,0.0
10021529,DIG,1.0,2300.0,400.0,9260000.0,2024-09-26 02:16:24.167,0.1739,2024-09-26 02:15:29.167,17,0,0.05,52,2024-09-26 02:15:29.167,0.1739,0.0,9260000.0,0.0
10021533,SSI,1.0,11800.0,1000.0,27500000.0,2024-09-26 02:16:28.024,0.0847,2024-09-26 02:15:33.024,16,0,0.05,52,2024-09-26 02:15:33.024,0.0847,0.0,27500000.0,0.0
10021535,PDR,1.0,3400.0,600.0,13920000.0,2024-09-26 02:16:30.065,0.1765,2024-09-26 02:15:35.065,17,0,0.05,52,2024-09-26 02:15:35.065,0.1765,0.0,13920000.0,0.0
10021539,VJC,1.0,1300.0,100.0,10480000.0,2024-09-26 02:16:34.313,0.0769,2024-09-26 02:15:39.079,14,0,0.05,52,2024-09-26 02:15:39.313,0.0769,0.0,10480000.0,0.0
10021543,DCM,1.0,1000.0,100.0,3925000.0,2024-09-26 02:16:38.403,0.1,2024-09-26 02:15:43.153,17,0,0.05,52,2024-09-26 02:15:43.403,0.1,0.0,3925000.0,0.0
10021543,SSI,1.0,11800.0,3000.0,82500000.0,2024-09-26 02:16:38.598,0.2542,2024-09-26 02:15:43.153,15,0,0.05,52,2024-09-26 02:15:43.598,0.2542,0.0,82500000.0,0.0
10021544,MSN,1.0,5000.0,400.0,30360000.0,2024-09-26 02:16:39.042,0.08,2024-09-26 02:15:44.042,14,0,0.05,52,2024-09-26 02:15:44.042,0.08,0.0,30360000.0,0.0
10021544,SAB,1.0,1100.0,200.0,11500000.0,2024-09-26 02:16:39.773,0.1818,2024-09-26 02:15:44.042,17,0,0.05,52,2024-09-26 02:15:44.773,0.1818,0.0,11500000.0,0.0
10021545,STB,1.0,4400.0,400.0,13120000.0,2024-09-26 02:16:40.967,0.0909,2024-09-26 02:15:45.206,18,0,0.05,52,2024-09-26 02:15:45.967,0.0909,0.0,13120000.0,0.0
10021546,STB,1.0,4400.0,500.0,16400000.0,2024-09-26 02:16:41.143,0.1136,2024-09-26 02:15:46.143,17,0,0.05,52,2024-09-26 02:15:46.143,0.1136,0.0,16400000.0,0.0
10021547,DCM,1.0,1000.0,100.0,3925000.0,2024-09-26 02:16:42.005,0.1,2024-09-26 02:15:47.005,18,0,0.05,52,2024-09-26 02:15:47.005,0.1,0.0,3925000.0,0.0
10021550,SSI,1.0,11800.0,1700.0,46750000.0,2024-09-26 02:16:45.413,0.1441,2024-09-26 02:15:50.413,16,0,0.05,52,2024-09-26 02:15:50.413,0.1441,0.0,46750000.0,0.0
10021553,POW,1.0,3600.0,400.0,5240000.0,2024-09-26 02:16:48.538,0.1111,2024-09-26 02:15:53.538,16,0,0.05,52,2024-09-26 02:15:53.538,0.1111,0.0,5240000.0,0.0
10021554,VHM,1.0,10100.0,2000.0,88500000.0,2024-09-26 02:16:49.897,0.198,2024-09-26 02:15:54.565,18,0,0.05,52,2024-09-26 02:15:54.897,0.198,0.0,88500000.0,0.0
