time_str,stock,side,quantity,matched_vol,matched_value,ts,num_lot,block_start_time,no_similarity_stock,segment_ids,lot_bucket,segment_length,initial_ts,arbit_ratio,unwind_ratio,arbit_value,unwind_value
10040636,SSI,1.0,11900.0,4100.0,108445000.0,2024-09-24 04:07:31.233,0.3445,2024-09-24 04:06:36.233,15,1000001,0.5,20,2024-09-24 04:06:36.233,0.3445,0.0,108445000.0,0.0
10040637,VCI,1.0,3000.0,1000.0,34050000.0,2024-09-24 04:07:32.815,0.3333,2024-09-24 04:06:37.169,15,1000001,0.5,20,2024-09-24 04:06:37.815,0.3333,0.0,34050000.0,0.0
10040638,VCI,1.0,3000.0,1000.0,34050000.0,2024-09-24 04:07:33.440,0.3333,2024-09-24 04:06:38.289,15,1000001,0.5,20,2024-09-24 04:06:38.440,0.3333,0.0,34050000.0,0.0
10040644,DCM,1.0,1000.0,500.0,19075000.0,2024-09-24 04:07:39.570,0.5,2024-09-24 04:06:44.471,15,1000001,0.5,20,2024-09-24 04:06:44.570,0.5,0.0,19075000.0,0.0
10040645,VCI,1.0,3000.0,1000.0,34050000.0,2024-09-24 04:07:40.420,0.3333,2024-09-24 04:06:45.416,14,1000001,0.5,20,2024-09-24 04:06:45.420,0.3333,0.0,34050000.0,0.0
10040648,SSI,1.0,11900.0,5000.0,132250000.0,2024-09-24 04:07:43.254,0.4202,2024-09-24 04:06:48.254,15,1000001,0.5,20,2024-09-24 04:06:48.254,0.4202,0.0,132250000.0,0.0
10040652,VCI,1.0,3000.0,1000.0,34050000.0,2024-09-24 04:07:47.331,0.3333,2024-09-24 04:06:52.331,15,1000001,0.5,20,2024-09-24 04:06:52.331,0.3333,0.0,34050000.0,0.0
10040656,NAB,1.0,1600.0,800.0,13400000.0,2024-09-24 04:07:51.424,0.5,2024-09-24 04:06:56.424,16,1000001,0.5,20,2024-09-24 04:06:56.424,0.5,0.0,13400000.0,0.0
10040706,BVH,1.0,600.0,200.0,8670000.0,2024-09-24 04:08:01.234,0.3333,2024-09-24 04:07:06.054,16,1000001,0.5,20,2024-09-24 04:07:06.234,0.3333,0.0,8670000.0,0.0
10040708,VCI,1.0,3000.0,1000.0,34050000.0,2024-09-24 04:08:03.398,0.3333,2024-09-24 04:07:08.397,16,1000001,0.5,20,2024-09-24 04:07:08.398,0.3333,0.0,34050000.0,0.0
10040713,VCI,1.0,3000.0,1000.0,34050000.0,2024-09-24 04:08:08.364,0.3333,2024-09-24 04:07:13.364,16,1000001,0.5,20,2024-09-24 04:07:13.364,0.3333,0.0,34050000.0,0.0
10040721,DCM,1.0,1000.0,500.0,19075000.0,2024-09-24 04:08:16.491,0.5,2024-09-24 04:07:21.491,15,1000001,0.5,20,2024-09-24 04:07:21.491,0.5,0.0,19075000.0,0.0
10040724,DCM,1.0,1000.0,500.0,19075000.0,2024-09-24 04:08:19.692,0.5,2024-09-24 04:07:24.251,15,1000001,0.5,20,2024-09-24 04:07:24.692,0.5,0.0,19075000.0,0.0
10040725,SSI,1.0,11900.0,6400.0,169280000.0,2024-09-24 04:08:20.813,0.5378,2024-09-24 04:07:25.813,14,1000001,0.5,20,2024-09-24 04:07:25.813,0.5378,0.0,169280000.0,0.0
10040727,VRE,1.0,7000.0,2400.0,45480000.0,2024-09-24 04:08:22.873,0.3429,2024-09-24 04:07:27.699,16,1000001,0.5,20,2024-09-24 04:07:27.873,0.3429,0.0,45480000.0,0.0
10040727,NAB,1.0,1600.0,500.0,8375000.0,2024-09-24 04:08:22.876,0.3125,2024-09-24 04:07:27.699,16,1000001,0.5,20,2024-09-24 04:07:27.876,0.3125,0.0,8375000.0,0.0
10040728,VCB,1.0,4400.0,1700.0,155210000.0,2024-09-24 04:08:23.105,0.3864,2024-09-24 04:07:28.105,16,1000001,0.5,20,2024-09-24 04:07:28.105,0.3864,0.0,155210000.0,0.0
10040728,SSI,1.0,11900.0,3700.0,97915000.0,2024-09-24 04:08:23.338,0.3109,2024-09-24 04:07:28.105,14,1000001,0.5,20,2024-09-24 04:07:28.338,0.3109,0.0,97915000.0,0.0
10040728,VHM,1.0,10100.0,3500.0,152600000.0,2024-09-24 04:08:23.594,0.3465,2024-09-24 04:07:28.105,14,1000001,0.5,20,2024-09-24 04:07:28.594,0.3465,0.0,152600000.0,0.0
10040728,HPG,1.0,18300.0,9500.0,244150000.0,2024-09-24 04:08:23.771,0.5191,2024-09-24 04:07:28.105,15,1000001,0.5,20,2024-09-24 04:07:28.771,0.5191,0.0,244150000.0,0.0
